TIME,AVAILABLE BIKES,TIME,DAY_OF_WEEK,k-3-q-TIME,k-3-q,k-6-q-TIME,k-6-q,k-9-q-TIME,k-9-q,k-3d-TIME,k-3d,k-2d-TIME,k-2d,k-1d-TIME,k-1d,k-1w-TIME,k-1w,k-2w-TIME,k-2w,k-3w-TIME,k-3w,OCCUPANCY FUTURE TIME,OCCUPANCY_FUTURE
2020-02-21 08:20:02,8,2020-02-21 08:20:02,4,2020-02-21 07:05:02,1.0,2020-02-21 06:50:02,0.0,2020-02-21 06:35:02,1.0,2020-02-25 08:20:02,6.0,2020-02-26 08:20:02,13.0,2020-02-27 08:20:02,17.0,2020-02-21 08:20:02,8,2020-02-14 08:20:02,9.0,2020-02-07 08:20:02,12.0,2020-02-28 08:20:02,3.0
2020-02-21 08:25:02,10,2020-02-21 08:25:02,4,2020-02-21 07:10:02,2.0,2020-02-21 06:55:02,0.0,2020-02-21 06:40:02,2.0,2020-02-25 08:25:02,10.0,2020-02-26 08:25:02,14.0,2020-02-27 08:25:02,19.0,2020-02-21 08:25:02,10,2020-02-14 08:25:02,9.0,2020-02-07 08:25:02,12.0,2020-02-28 08:25:02,4.0
2020-02-21 08:30:02,10,2020-02-21 08:30:02,4,2020-02-21 07:15:02,2.0,2020-02-21 07:00:02,1.0,2020-02-21 06:45:02,0.0,2020-02-25 08:30:02,11.0,2020-02-26 08:30:02,14.0,2020-02-27 08:30:02,19.0,2020-02-21 08:30:02,10,2020-02-14 08:30:02,9.0,2020-02-07 08:30:02,11.0,2020-02-28 08:30:02,7.0
2020-02-21 08:35:02,13,2020-02-21 08:35:02,4,2020-02-21 07:20:02,2.0,2020-02-21 07:05:02,1.0,2020-02-21 06:50:02,0.0,2020-02-25 08:35:02,10.0,2020-02-26 08:35:02,17.0,2020-02-27 08:35:07,19.0,2020-02-21 08:35:02,13,2020-02-14 08:35:02,12.0,2020-02-07 08:35:02,13.0,2020-02-28 08:35:02,8.0
2020-02-21 08:40:02,14,2020-02-21 08:40:02,4,2020-02-21 07:25:02,2.0,2020-02-21 07:10:02,2.0,2020-02-21 06:55:02,0.0,2020-02-25 08:40:02,8.0,2020-02-26 08:40:02,22.0,2020-02-27 08:40:02,21.0,2020-02-21 08:40:02,14,2020-02-14 08:40:02,12.0,2020-02-07 08:40:02,17.0,2020-02-28 08:40:02,11.0
2020-02-21 08:45:02,15,2020-02-21 08:45:02,4,2020-02-21 07:30:02,2.0,2020-02-21 07:15:02,2.0,2020-02-21 07:00:02,1.0,2020-02-25 08:45:02,10.0,2020-02-26 08:45:02,23.0,2020-02-27 08:45:02,23.0,2020-02-21 08:45:02,15,2020-02-14 08:45:02,11.0,2020-02-07 08:45:02,17.0,2020-02-28 08:45:02,14.0
2020-02-21 08:50:03,15,2020-02-21 08:50:03,4,2020-02-21 07:35:02,2.0,2020-02-21 07:20:02,2.0,2020-02-21 07:05:02,1.0,2020-02-25 08:50:02,12.0,2020-02-26 08:50:02,23.0,2020-02-27 08:50:02,28.0,2020-02-21 08:50:03,15,2020-02-14 08:50:02,11.0,2020-02-07 08:50:02,20.0,2020-02-28 08:50:02,17.0
2020-02-21 08:55:02,20,2020-02-21 08:55:02,4,2020-02-21 07:40:02,2.0,2020-02-21 07:25:02,2.0,2020-02-21 07:10:02,2.0,2020-02-25 08:55:03,17.0,2020-02-26 08:55:02,25.0,2020-02-27 08:55:27,29.0,2020-02-21 08:55:02,20,2020-02-14 08:55:02,12.0,2020-02-07 08:55:02,19.0,2020-02-28 08:55:02,24.0
2020-02-21 09:00:02,22,2020-02-21 09:00:02,4,2020-02-21 07:45:02,2.0,2020-02-21 07:30:02,2.0,2020-02-21 07:15:02,2.0,2020-02-25 09:00:02,24.0,2020-02-26 09:00:02,30.0,2020-02-27 09:00:02,30.0,2020-02-21 09:00:02,22,2020-02-14 09:00:02,16.0,2020-02-07 09:00:02,23.0,2020-02-28 09:00:02,24.0
2020-02-21 09:05:02,25,2020-02-21 09:05:02,4,2020-02-21 07:50:02,3.0,2020-02-21 07:35:02,2.0,2020-02-21 07:20:02,2.0,2020-02-25 09:05:02,27.0,2020-02-26 09:05:02,30.0,2020-02-27 09:05:02,30.0,2020-02-21 09:05:02,25,2020-02-14 09:05:02,21.0,2020-02-07 09:05:02,25.0,2020-02-28 09:05:02,28.0
2020-02-21 09:10:03,26,2020-02-21 09:10:03,4,2020-02-21 07:55:02,3.0,2020-02-21 07:40:02,2.0,2020-02-21 07:25:02,2.0,2020-02-25 09:10:03,29.0,2020-02-26 09:10:02,30.0,2020-02-27 09:10:02,30.0,2020-02-21 09:10:03,26,2020-02-14 09:10:02,26.0,2020-02-07 09:10:02,26.0,2020-02-28 09:10:02,28.0
2020-02-21 09:15:02,29,2020-02-21 09:15:02,4,2020-02-21 08:00:02,5.0,2020-02-21 07:45:02,2.0,2020-02-21 07:30:02,2.0,2020-02-25 09:15:02,29.0,2020-02-26 09:15:02,29.0,2020-02-27 09:15:02,30.0,2020-02-21 09:15:02,29,2020-02-14 09:15:02,29.0,2020-02-07 09:15:02,26.0,2020-02-28 09:15:02,29.0
2020-02-21 09:20:02,29,2020-02-21 09:20:02,4,2020-02-21 08:05:02,7.0,2020-02-21 07:50:02,3.0,2020-02-21 07:35:02,2.0,2020-02-25 09:20:02,28.0,2020-02-26 09:20:02,29.0,2020-02-27 09:20:02,30.0,2020-02-21 09:20:02,29,2020-02-14 09:20:03,29.0,2020-02-07 09:20:02,27.0,2020-02-28 09:20:02,30.0
2020-02-21 09:25:02,29,2020-02-21 09:25:02,4,2020-02-21 08:10:02,7.0,2020-02-21 07:55:02,3.0,2020-02-21 07:40:02,2.0,2020-02-25 09:25:02,28.0,2020-02-26 09:25:27,30.0,2020-02-27 09:25:02,30.0,2020-02-21 09:25:02,29,2020-02-14 09:25:02,28.0,2020-02-07 09:25:02,28.0,2020-02-28 09:25:02,30.0
2020-02-21 09:30:02,28,2020-02-21 09:30:02,4,2020-02-21 08:15:02,8.0,2020-02-21 08:00:02,5.0,2020-02-21 07:45:02,2.0,2020-02-25 09:30:02,28.0,2020-02-26 09:30:02,30.0,2020-02-27 09:30:02,30.0,2020-02-21 09:30:02,28,2020-02-14 09:30:02,29.0,2020-02-07 09:30:02,28.0,2020-02-28 09:30:02,29.0
2020-02-21 09:35:02,28,2020-02-21 09:35:02,4,2020-02-21 08:20:02,8.0,2020-02-21 08:05:02,7.0,2020-02-21 07:50:02,3.0,2020-02-25 09:35:02,28.0,2020-02-26 09:35:02,29.0,2020-02-27 09:35:02,29.0,2020-02-21 09:35:02,28,2020-02-14 09:35:02,28.0,2020-02-07 09:35:02,30.0,2020-02-28 09:35:02,29.0
2020-02-21 09:40:02,28,2020-02-21 09:40:02,4,2020-02-21 08:25:02,10.0,2020-02-21 08:10:02,7.0,2020-02-21 07:55:02,3.0,2020-02-25 09:40:02,28.0,2020-02-26 09:40:02,29.0,2020-02-27 09:40:02,29.0,2020-02-21 09:40:02,28,2020-02-14 09:40:02,29.0,2020-02-07 09:40:02,30.0,2020-02-28 09:40:02,29.0
2020-02-21 09:45:02,28,2020-02-21 09:45:02,4,2020-02-21 08:30:02,10.0,2020-02-21 08:15:02,8.0,2020-02-21 08:00:02,5.0,2020-02-25 09:45:02,28.0,2020-02-26 09:45:02,29.0,2020-02-27 09:45:02,29.0,2020-02-21 09:45:02,28,2020-02-14 09:45:01,29.0,2020-02-07 09:45:02,30.0,2020-02-28 09:45:02,28.0
2020-02-21 09:50:02,28,2020-02-21 09:50:02,4,2020-02-21 08:35:02,13.0,2020-02-21 08:20:02,8.0,2020-02-21 08:05:02,7.0,2020-02-25 09:50:02,27.0,2020-02-26 09:50:02,28.0,2020-02-27 09:50:02,29.0,2020-02-21 09:50:02,28,2020-02-14 09:50:02,21.0,2020-02-07 09:50:02,30.0,2020-02-28 09:50:02,28.0
2020-02-21 09:55:02,28,2020-02-21 09:55:02,4,2020-02-21 08:40:02,14.0,2020-02-21 08:25:02,10.0,2020-02-21 08:10:02,7.0,2020-02-25 09:55:02,27.0,2020-02-26 09:55:02,28.0,2020-02-27 09:55:02,30.0,2020-02-21 09:55:02,28,2020-02-14 09:55:02,21.0,2020-02-07 09:55:02,30.0,2020-02-28 09:55:02,28.0
2020-02-21 10:00:02,29,2020-02-21 10:00:02,4,2020-02-21 08:45:02,15.0,2020-02-21 08:30:02,10.0,2020-02-21 08:15:02,8.0,2020-02-25 10:00:02,27.0,2020-02-26 10:00:02,29.0,2020-02-27 10:00:02,30.0,2020-02-21 10:00:02,29,2020-02-14 10:00:02,21.0,2020-02-07 10:00:02,30.0,2020-02-28 10:00:02,28.0
2020-02-21 10:05:02,29,2020-02-21 10:05:02,4,2020-02-21 08:50:03,15.0,2020-02-21 08:35:02,13.0,2020-02-21 08:20:02,8.0,2020-02-25 10:05:02,27.0,2020-02-26 10:05:02,30.0,2020-02-27 10:05:02,30.0,2020-02-21 10:05:02,29,2020-02-14 10:05:02,21.0,2020-02-07 10:05:02,29.0,2020-02-28 10:05:02,28.0
2020-02-21 10:10:02,28,2020-02-21 10:10:02,4,2020-02-21 08:55:02,20.0,2020-02-21 08:40:02,14.0,2020-02-21 08:25:02,10.0,2020-02-25 10:10:02,28.0,2020-02-26 10:10:02,30.0,2020-02-27 10:10:02,30.0,2020-02-21 10:10:02,28,2020-02-14 10:10:02,21.0,2020-02-07 10:10:02,29.0,2020-02-28 10:10:02,28.0
2020-02-21 10:15:02,28,2020-02-21 10:15:02,4,2020-02-21 09:00:02,22.0,2020-02-21 08:45:02,15.0,2020-02-21 08:30:02,10.0,2020-02-25 10:15:02,28.0,2020-02-26 10:15:02,30.0,2020-02-27 10:15:02,30.0,2020-02-21 10:15:02,28,2020-02-14 10:15:02,21.0,2020-02-07 10:15:02,29.0,2020-02-28 10:15:02,22.0
2020-02-21 10:20:02,28,2020-02-21 10:20:02,4,2020-02-21 09:05:02,25.0,2020-02-21 08:50:03,15.0,2020-02-21 08:35:02,13.0,2020-02-25 10:20:02,28.0,2020-02-26 10:20:02,30.0,2020-02-27 10:20:02,30.0,2020-02-21 10:20:02,28,2020-02-14 10:20:02,21.0,2020-02-07 10:20:02,29.0,2020-02-28 10:20:02,22.0
2020-02-21 10:25:02,28,2020-02-21 10:25:02,4,2020-02-21 09:10:03,26.0,2020-02-21 08:55:02,20.0,2020-02-21 08:40:02,14.0,2020-02-25 10:25:02,28.0,2020-02-26 10:25:02,30.0,2020-02-27 10:25:02,30.0,2020-02-21 10:25:02,28,2020-02-14 10:25:02,21.0,2020-02-07 10:25:02,29.0,2020-02-28 10:25:02,22.0
2020-02-21 10:30:02,27,2020-02-21 10:30:02,4,2020-02-21 09:15:02,29.0,2020-02-21 09:00:02,22.0,2020-02-21 08:45:02,15.0,2020-02-25 10:30:02,28.0,2020-02-26 10:30:27,30.0,2020-02-27 10:30:02,30.0,2020-02-21 10:30:02,27,2020-02-14 10:30:02,20.0,2020-02-07 10:30:02,29.0,2020-02-28 10:30:02,22.0
2020-02-21 10:35:02,27,2020-02-21 10:35:02,4,2020-02-21 09:20:02,29.0,2020-02-21 09:05:02,25.0,2020-02-21 08:50:03,15.0,2020-02-25 10:35:02,28.0,2020-02-26 10:35:02,30.0,2020-02-27 10:35:02,30.0,2020-02-21 10:35:02,27,2020-02-14 10:35:02,21.0,2020-02-07 10:35:02,29.0,2020-02-28 10:35:02,22.0
2020-02-21 10:40:02,27,2020-02-21 10:40:02,4,2020-02-21 09:25:02,29.0,2020-02-21 09:10:03,26.0,2020-02-21 08:55:02,20.0,2020-02-25 10:40:02,28.0,2020-02-26 10:40:02,30.0,2020-02-27 10:40:02,30.0,2020-02-21 10:40:02,27,2020-02-14 10:40:02,22.0,2020-02-07 10:40:02,29.0,2020-02-28 10:40:02,22.0
2020-02-21 10:45:02,27,2020-02-21 10:45:02,4,2020-02-21 09:30:02,28.0,2020-02-21 09:15:02,29.0,2020-02-21 09:00:02,22.0,2020-02-25 10:45:02,28.0,2020-02-26 10:45:02,30.0,2020-02-27 10:45:02,30.0,2020-02-21 10:45:02,27,2020-02-14 10:45:02,22.0,2020-02-07 10:45:02,30.0,2020-02-28 10:45:02,22.0
2020-02-21 10:50:02,28,2020-02-21 10:50:02,4,2020-02-21 09:35:02,28.0,2020-02-21 09:20:02,29.0,2020-02-21 09:05:02,25.0,2020-02-25 10:50:02,28.0,2020-02-26 10:50:02,30.0,2020-02-27 10:50:02,30.0,2020-02-21 10:50:02,28,2020-02-14 10:50:02,22.0,2020-02-07 10:50:02,30.0,2020-02-28 10:50:02,22.0
2020-02-21 10:55:02,28,2020-02-21 10:55:02,4,2020-02-21 09:40:02,28.0,2020-02-21 09:25:02,29.0,2020-02-21 09:10:03,26.0,2020-02-25 10:55:02,28.0,2020-02-26 10:55:02,30.0,2020-02-27 10:55:03,30.0,2020-02-21 10:55:02,28,2020-02-14 10:55:02,23.0,2020-02-07 10:55:02,30.0,2020-02-28 10:55:02,22.0
2020-02-21 11:00:02,28,2020-02-21 11:00:02,4,2020-02-21 09:45:02,28.0,2020-02-21 09:30:02,28.0,2020-02-21 09:15:02,29.0,2020-02-25 11:00:02,28.0,2020-02-26 11:00:02,30.0,2020-02-27 11:00:02,30.0,2020-02-21 11:00:02,28,2020-02-14 11:00:02,23.0,2020-02-07 11:00:02,30.0,2020-02-28 11:00:02,22.0
2020-02-21 11:05:02,28,2020-02-21 11:05:02,4,2020-02-21 09:50:02,28.0,2020-02-21 09:35:02,28.0,2020-02-21 09:20:02,29.0,2020-02-25 11:05:02,29.0,2020-02-26 11:05:01,30.0,2020-02-27 11:05:02,29.0,2020-02-21 11:05:02,28,2020-02-14 11:05:02,23.0,2020-02-07 11:05:02,30.0,2020-02-28 11:05:02,22.0
2020-02-21 11:10:02,28,2020-02-21 11:10:02,4,2020-02-21 09:55:02,28.0,2020-02-21 09:40:02,28.0,2020-02-21 09:25:02,29.0,2020-02-25 11:10:02,29.0,2020-02-26 11:10:02,30.0,2020-02-27 11:10:02,22.0,2020-02-21 11:10:02,28,2020-02-14 11:10:02,24.0,2020-02-07 11:10:02,30.0,2020-02-28 11:10:02,22.0
2020-02-21 11:15:02,28,2020-02-21 11:15:02,4,2020-02-21 10:00:02,29.0,2020-02-21 09:45:02,28.0,2020-02-21 09:30:02,28.0,2020-02-25 11:15:02,30.0,2020-02-26 11:15:02,30.0,2020-02-27 11:15:02,22.0,2020-02-21 11:15:02,28,2020-02-14 11:15:02,24.0,2020-02-07 11:15:02,29.0,2020-02-28 11:15:02,22.0
2020-02-21 11:20:02,28,2020-02-21 11:20:02,4,2020-02-21 10:05:02,29.0,2020-02-21 09:50:02,28.0,2020-02-21 09:35:02,28.0,2020-02-25 11:20:02,30.0,2020-02-26 11:20:02,30.0,2020-02-27 11:20:02,21.0,2020-02-21 11:20:02,28,2020-02-14 11:20:02,24.0,2020-02-07 11:20:02,29.0,2020-02-28 11:20:02,22.0
2020-02-21 11:25:02,29,2020-02-21 11:25:02,4,2020-02-21 10:10:02,28.0,2020-02-21 09:55:02,28.0,2020-02-21 09:40:02,28.0,2020-02-25 11:25:02,29.0,2020-02-26 11:25:02,30.0,2020-02-27 11:25:02,21.0,2020-02-21 11:25:02,29,2020-02-14 11:25:02,26.0,2020-02-07 11:25:02,29.0,2020-02-28 11:25:02,22.0
2020-02-21 11:30:02,29,2020-02-21 11:30:02,4,2020-02-21 10:15:02,28.0,2020-02-21 10:00:02,29.0,2020-02-21 09:45:02,28.0,2020-02-25 11:30:02,29.0,2020-02-26 11:30:02,30.0,2020-02-27 11:30:02,21.0,2020-02-21 11:30:02,29,2020-02-14 11:30:03,26.0,2020-02-07 11:30:02,29.0,2020-02-28 11:30:02,22.0
2020-02-21 11:35:02,29,2020-02-21 11:35:02,4,2020-02-21 10:20:02,28.0,2020-02-21 10:05:02,29.0,2020-02-21 09:50:02,28.0,2020-02-25 11:35:02,29.0,2020-02-26 11:35:02,23.0,2020-02-27 11:35:02,21.0,2020-02-21 11:35:02,29,2020-02-14 11:35:02,26.0,2020-02-07 11:35:02,29.0,2020-02-28 11:35:02,22.0
2020-02-21 11:40:02,29,2020-02-21 11:40:02,4,2020-02-21 10:25:02,28.0,2020-02-21 10:10:02,28.0,2020-02-21 09:55:02,28.0,2020-02-25 11:40:02,29.0,2020-02-26 11:40:02,24.0,2020-02-27 11:40:02,21.0,2020-02-21 11:40:02,29,2020-02-14 11:40:02,26.0,2020-02-07 11:40:02,29.0,2020-02-28 11:40:02,21.0
2020-02-21 11:45:02,29,2020-02-21 11:45:02,4,2020-02-21 10:30:02,27.0,2020-02-21 10:15:02,28.0,2020-02-21 10:00:02,29.0,2020-02-25 11:45:02,29.0,2020-02-26 11:45:02,24.0,2020-02-27 11:45:02,21.0,2020-02-21 11:45:02,29,2020-02-14 11:45:02,27.0,2020-02-07 11:45:02,29.0,2020-02-28 11:45:02,21.0
2020-02-21 11:50:02,29,2020-02-21 11:50:02,4,2020-02-21 10:35:02,27.0,2020-02-21 10:20:02,28.0,2020-02-21 10:05:02,29.0,2020-02-25 11:50:02,29.0,2020-02-26 11:50:02,24.0,2020-02-27 11:50:02,20.0,2020-02-21 11:50:02,29,2020-02-14 11:50:02,27.0,2020-02-07 11:50:02,29.0,2020-02-28 11:50:02,21.0
2020-02-21 11:55:02,29,2020-02-21 11:55:02,4,2020-02-21 10:40:02,27.0,2020-02-21 10:25:02,28.0,2020-02-21 10:10:02,28.0,2020-02-25 11:55:02,30.0,2020-02-26 11:55:02,23.0,2020-02-27 11:55:02,20.0,2020-02-21 11:55:02,29,2020-02-14 11:55:02,25.0,2020-02-07 11:55:02,28.0,2020-02-28 11:55:02,22.0
2020-02-21 12:00:02,29,2020-02-21 12:00:02,4,2020-02-21 10:45:02,27.0,2020-02-21 10:30:02,27.0,2020-02-21 10:15:02,28.0,2020-02-25 12:00:02,30.0,2020-02-26 12:00:02,24.0,2020-02-27 12:00:02,19.0,2020-02-21 12:00:02,29,2020-02-14 12:00:02,24.0,2020-02-07 12:00:02,26.0,2020-02-28 12:00:03,22.0
2020-02-21 12:05:02,29,2020-02-21 12:05:02,4,2020-02-21 10:50:02,28.0,2020-02-21 10:35:02,27.0,2020-02-21 10:20:02,28.0,2020-02-25 12:05:02,29.0,2020-02-26 12:05:02,24.0,2020-02-27 12:05:02,19.0,2020-02-21 12:05:02,29,2020-02-14 12:05:02,24.0,2020-02-07 12:05:02,26.0,2020-02-28 12:05:02,22.0
2020-02-21 12:10:02,29,2020-02-21 12:10:02,4,2020-02-21 10:55:02,28.0,2020-02-21 10:40:02,27.0,2020-02-21 10:25:02,28.0,2020-02-25 12:10:02,29.0,2020-02-26 12:10:02,24.0,2020-02-27 12:10:27,19.0,2020-02-21 12:10:02,29,2020-02-14 12:10:02,24.0,2020-02-07 12:10:02,17.0,2020-02-28 12:10:02,23.0
2020-02-21 12:15:02,28,2020-02-21 12:15:02,4,2020-02-21 11:00:02,28.0,2020-02-21 10:45:02,27.0,2020-02-21 10:30:02,27.0,2020-02-25 12:15:02,29.0,2020-02-26 12:15:02,23.0,2020-02-27 12:15:02,19.0,2020-02-21 12:15:02,28,2020-02-14 12:15:02,24.0,2020-02-07 12:15:02,18.0,2020-02-28 12:15:02,23.0
2020-02-21 12:20:02,28,2020-02-21 12:20:02,4,2020-02-21 11:05:02,28.0,2020-02-21 10:50:02,28.0,2020-02-21 10:35:02,27.0,2020-02-25 12:20:02,28.0,2020-02-26 12:20:02,22.0,2020-02-27 12:20:02,18.0,2020-02-21 12:20:02,28,2020-02-14 12:20:02,24.0,2020-02-07 12:20:02,19.0,2020-02-28 12:20:02,23.0
2020-02-21 12:25:02,27,2020-02-21 12:25:02,4,2020-02-21 11:10:02,28.0,2020-02-21 10:55:02,28.0,2020-02-21 10:40:02,27.0,2020-02-25 12:25:02,27.0,2020-02-26 12:25:02,22.0,2020-02-27 12:25:02,18.0,2020-02-21 12:25:02,27,2020-02-14 12:25:02,24.0,2020-02-07 12:25:02,20.0,2020-02-28 12:25:02,22.0
2020-02-21 12:30:02,26,2020-02-21 12:30:02,4,2020-02-21 11:15:02,28.0,2020-02-21 11:00:02,28.0,2020-02-21 10:45:02,27.0,2020-02-25 12:30:02,26.0,2020-02-26 12:30:02,22.0,2020-02-27 12:30:02,19.0,2020-02-21 12:30:02,26,2020-02-14 12:30:02,24.0,2020-02-07 12:30:02,20.0,2020-02-28 12:30:02,21.0
2020-02-21 12:35:02,26,2020-02-21 12:35:02,4,2020-02-21 11:20:02,28.0,2020-02-21 11:05:02,28.0,2020-02-21 10:50:02,28.0,2020-02-25 12:35:02,26.0,2020-02-26 12:35:03,21.0,2020-02-27 12:35:02,19.0,2020-02-21 12:35:02,26,2020-02-14 12:35:02,24.0,2020-02-07 12:35:02,20.0,2020-02-28 12:35:02,21.0
2020-02-21 12:40:02,27,2020-02-21 12:40:02,4,2020-02-21 11:25:02,29.0,2020-02-21 11:10:02,28.0,2020-02-21 10:55:02,28.0,2020-02-25 12:40:02,26.0,2020-02-26 12:40:27,21.0,2020-02-27 12:40:02,18.0,2020-02-21 12:40:02,27,2020-02-14 12:40:02,24.0,2020-02-07 12:40:02,21.0,2020-02-28 12:40:02,21.0
2020-02-21 12:45:02,27,2020-02-21 12:45:02,4,2020-02-21 11:30:02,29.0,2020-02-21 11:15:02,28.0,2020-02-21 11:00:02,28.0,2020-02-25 12:45:02,26.0,2020-02-26 12:45:02,20.0,2020-02-27 12:45:02,18.0,2020-02-21 12:45:02,27,2020-02-14 12:45:02,24.0,2020-02-07 12:45:02,21.0,2020-02-28 12:45:02,21.0
2020-02-21 12:50:02,28,2020-02-21 12:50:02,4,2020-02-21 11:35:02,29.0,2020-02-21 11:20:02,28.0,2020-02-21 11:05:02,28.0,2020-02-25 12:50:02,26.0,2020-02-26 12:50:02,20.0,2020-02-27 12:50:02,18.0,2020-02-21 12:50:02,28,2020-02-14 12:50:02,23.0,2020-02-07 12:50:02,22.0,2020-02-28 12:50:02,20.0
2020-02-21 12:55:02,28,2020-02-21 12:55:02,4,2020-02-21 11:40:02,29.0,2020-02-21 11:25:02,29.0,2020-02-21 11:10:02,28.0,2020-02-25 12:55:02,25.0,2020-02-26 12:55:02,20.0,2020-02-27 12:55:02,19.0,2020-02-21 12:55:02,28,2020-02-14 12:55:02,23.0,2020-02-07 12:55:02,22.0,2020-02-28 12:55:02,21.0
2020-02-21 13:00:02,28,2020-02-21 13:00:02,4,2020-02-21 11:45:02,29.0,2020-02-21 11:30:02,29.0,2020-02-21 11:15:02,28.0,2020-02-25 13:00:02,25.0,2020-02-26 13:00:02,20.0,2020-02-27 13:00:02,19.0,2020-02-21 13:00:02,28,2020-02-14 13:00:02,23.0,2020-02-07 13:00:02,22.0,2020-02-28 13:00:02,20.0
2020-02-21 13:05:02,28,2020-02-21 13:05:02,4,2020-02-21 11:50:02,29.0,2020-02-21 11:35:02,29.0,2020-02-21 11:20:02,28.0,2020-02-25 13:05:28,25.0,2020-02-26 13:05:02,20.0,2020-02-27 13:05:02,18.0,2020-02-21 13:05:02,28,2020-02-14 13:05:02,23.0,2020-02-07 13:05:02,23.0,2020-02-28 13:05:02,19.0
2020-02-21 13:10:02,26,2020-02-21 13:10:02,4,2020-02-21 11:55:02,29.0,2020-02-21 11:40:02,29.0,2020-02-21 11:25:02,29.0,2020-02-25 13:10:02,25.0,2020-02-26 13:10:02,19.0,2020-02-27 13:10:02,18.0,2020-02-21 13:10:02,26,2020-02-14 13:10:02,22.0,2020-02-07 13:10:02,21.0,2020-02-28 13:10:02,20.0
2020-02-21 13:15:02,26,2020-02-21 13:15:02,4,2020-02-21 12:00:02,29.0,2020-02-21 11:45:02,29.0,2020-02-21 11:30:02,29.0,2020-02-25 13:15:02,25.0,2020-02-26 13:15:02,19.0,2020-02-27 13:15:02,20.0,2020-02-21 13:15:02,26,2020-02-14 13:15:02,22.0,2020-02-07 13:15:03,21.0,2020-02-28 13:15:03,20.0
2020-02-21 13:20:02,26,2020-02-21 13:20:02,4,2020-02-21 12:05:02,29.0,2020-02-21 11:50:02,29.0,2020-02-21 11:35:02,29.0,2020-02-25 13:20:02,26.0,2020-02-26 13:20:02,19.0,2020-02-27 13:20:02,20.0,2020-02-21 13:20:02,26,2020-02-14 13:20:02,23.0,2020-02-07 13:20:02,21.0,2020-02-28 13:20:03,20.0
2020-02-21 13:25:02,26,2020-02-21 13:25:02,4,2020-02-21 12:10:02,29.0,2020-02-21 11:55:02,29.0,2020-02-21 11:40:02,29.0,2020-02-25 13:25:02,26.0,2020-02-26 13:25:02,19.0,2020-02-27 13:25:02,20.0,2020-02-21 13:25:02,26,2020-02-14 13:25:02,24.0,2020-02-07 13:25:02,21.0,2020-02-28 13:25:02,20.0
2020-02-21 13:30:02,26,2020-02-21 13:30:02,4,2020-02-21 12:15:02,28.0,2020-02-21 12:00:02,29.0,2020-02-21 11:45:02,29.0,2020-02-25 13:30:02,25.0,2020-02-26 13:30:02,19.0,2020-02-27 13:30:02,21.0,2020-02-21 13:30:02,26,2020-02-14 13:30:02,23.0,2020-02-07 13:30:02,20.0,2020-02-28 13:30:02,20.0
2020-02-21 13:35:01,26,2020-02-21 13:35:01,4,2020-02-21 12:20:02,28.0,2020-02-21 12:05:02,29.0,2020-02-21 11:50:02,29.0,2020-02-25 13:35:02,24.0,2020-02-26 13:35:02,20.0,2020-02-27 13:35:02,22.0,2020-02-21 13:35:01,26,2020-02-14 13:35:02,23.0,2020-02-07 13:35:02,21.0,2020-02-28 13:35:02,20.0
2020-02-21 13:40:02,25,2020-02-21 13:40:02,4,2020-02-21 12:25:02,27.0,2020-02-21 12:10:02,29.0,2020-02-21 11:55:02,29.0,2020-02-25 13:40:02,25.0,2020-02-26 13:40:02,22.0,2020-02-27 13:40:02,22.0,2020-02-21 13:40:02,25,2020-02-14 13:40:02,24.0,2020-02-07 13:40:02,22.0,2020-02-28 13:40:02,20.0
2020-02-21 13:45:02,26,2020-02-21 13:45:02,4,2020-02-21 12:30:02,26.0,2020-02-21 12:15:02,28.0,2020-02-21 12:00:02,29.0,2020-02-25 13:45:02,26.0,2020-02-26 13:45:02,21.0,2020-02-27 13:45:02,22.0,2020-02-21 13:45:02,26,2020-02-14 13:45:02,25.0,2020-02-07 13:45:02,22.0,2020-02-28 13:45:02,20.0
2020-02-21 13:50:02,24,2020-02-21 13:50:02,4,2020-02-21 12:35:02,26.0,2020-02-21 12:20:02,28.0,2020-02-21 12:05:02,29.0,2020-02-25 13:50:03,26.0,2020-02-26 13:50:02,22.0,2020-02-27 13:50:02,22.0,2020-02-21 13:50:02,24,2020-02-14 13:50:02,25.0,2020-02-07 13:50:02,21.0,2020-02-28 13:50:02,21.0
2020-02-21 13:55:02,23,2020-02-21 13:55:02,4,2020-02-21 12:40:02,27.0,2020-02-21 12:25:02,27.0,2020-02-21 12:10:02,29.0,2020-02-25 13:55:02,26.0,2020-02-26 13:55:02,22.0,2020-02-27 13:55:02,22.0,2020-02-21 13:55:02,23,2020-02-14 13:55:02,25.0,2020-02-07 13:55:02,19.0,2020-02-28 13:55:02,21.0
2020-02-21 14:00:02,23,2020-02-21 14:00:02,4,2020-02-21 12:45:02,27.0,2020-02-21 12:30:02,26.0,2020-02-21 12:15:02,28.0,2020-02-25 14:00:03,26.0,2020-02-26 14:00:02,22.0,2020-02-27 14:00:02,22.0,2020-02-21 14:00:02,23,2020-02-14 14:00:02,25.0,2020-02-07 14:00:02,21.0,2020-02-28 14:00:02,20.0
