,Original Time,k-3-q,k-2-q,k-1-q,Occupancy,Occupancy Time
16714,2020-03-20 07:00:02,0.275,0.325,0.35,0.4,2020-03-20 07:25:02
16715,2020-03-20 07:05:02,0.325,0.35,0.375,0.4,2020-03-20 07:30:02
16716,2020-03-20 07:10:02,0.35,0.375,0.375,0.375,2020-03-20 07:35:02
16717,2020-03-20 07:15:02,0.375,0.375,0.4,0.2,2020-03-20 07:40:02
16718,2020-03-20 07:20:02,0.375,0.4,0.4,0.175,2020-03-20 07:45:02
16719,2020-03-20 07:25:02,0.4,0.4,0.375,0.15,2020-03-20 07:50:02
16720,2020-03-20 07:30:02,0.4,0.375,0.2,0.15,2020-03-20 07:55:02
16721,2020-03-20 07:35:02,0.375,0.2,0.175,0.1,2020-03-20 08:00:02
16722,2020-03-20 07:40:02,0.2,0.175,0.15,0.1,2020-03-20 08:05:02
16723,2020-03-20 07:45:02,0.175,0.15,0.15,0.1,2020-03-20 08:10:02
16724,2020-03-20 07:50:02,0.15,0.15,0.1,0.075,2020-03-20 08:15:02
16725,2020-03-20 07:55:02,0.15,0.1,0.1,0.125,2020-03-20 08:20:02
16726,2020-03-20 08:00:02,0.1,0.1,0.1,0.125,2020-03-20 08:25:02
16727,2020-03-20 08:05:02,0.1,0.1,0.075,0.125,2020-03-20 08:30:02
16728,2020-03-20 08:10:02,0.1,0.075,0.125,0.125,2020-03-20 08:35:02
16729,2020-03-20 08:15:02,0.075,0.125,0.125,0.1,2020-03-20 08:40:02
16730,2020-03-20 08:20:02,0.125,0.125,0.125,0.1,2020-03-20 08:45:02
16731,2020-03-20 08:25:02,0.125,0.125,0.125,0.1,2020-03-20 08:50:02
16732,2020-03-20 08:30:02,0.125,0.125,0.1,0.075,2020-03-20 08:55:02
16733,2020-03-20 08:35:02,0.125,0.1,0.1,0.075,2020-03-20 09:00:02
16734,2020-03-20 08:40:02,0.1,0.1,0.1,0.1,2020-03-20 09:05:02
16735,2020-03-20 08:45:02,0.1,0.1,0.075,0.1,2020-03-20 09:10:02
16736,2020-03-20 08:50:02,0.1,0.075,0.075,0.075,2020-03-20 09:15:02
16737,2020-03-20 08:55:02,0.075,0.075,0.1,0.075,2020-03-20 09:20:02
16738,2020-03-20 09:00:02,0.075,0.1,0.1,0.05,2020-03-20 09:25:02
16739,2020-03-20 09:05:02,0.1,0.1,0.075,0.075,2020-03-20 09:30:02
16740,2020-03-20 09:10:02,0.1,0.075,0.075,0.075,2020-03-20 09:35:02
16741,2020-03-20 09:15:02,0.075,0.075,0.05,0.075,2020-03-20 09:40:02
16742,2020-03-20 09:20:02,0.075,0.05,0.075,0.075,2020-03-20 09:45:02
16743,2020-03-20 09:25:02,0.05,0.075,0.075,0.075,2020-03-20 09:50:02
16744,2020-03-20 09:30:02,0.075,0.075,0.075,0.075,2020-03-20 09:55:02
16745,2020-03-20 09:35:02,0.075,0.075,0.075,0.075,2020-03-20 10:00:02
16746,2020-03-20 09:40:02,0.075,0.075,0.075,0.075,2020-03-20 10:05:02
16747,2020-03-20 09:45:02,0.075,0.075,0.075,0.075,2020-03-20 10:10:02
16748,2020-03-20 09:50:02,0.075,0.075,0.075,0.075,2020-03-20 10:15:02
16749,2020-03-20 09:55:02,0.075,0.075,0.075,0.0,2020-03-20 10:20:02
16750,2020-03-20 10:00:02,0.075,0.075,0.075,0.0,2020-03-20 10:25:02
16751,2020-03-20 10:05:02,0.075,0.075,0.075,0.0,2020-03-20 10:30:02
16752,2020-03-20 10:10:02,0.075,0.075,0.0,0.05,2020-03-20 10:35:02
16753,2020-03-20 10:15:02,0.075,0.0,0.0,0.075,2020-03-20 10:40:02
16754,2020-03-20 10:20:02,0.0,0.0,0.0,0.075,2020-03-20 10:45:02
16755,2020-03-20 10:25:02,0.0,0.0,0.05,0.1,2020-03-20 10:50:02
16756,2020-03-20 10:30:02,0.0,0.05,0.075,0.1,2020-03-20 10:55:02
16757,2020-03-20 10:35:02,0.05,0.075,0.075,0.1,2020-03-20 11:00:02
16758,2020-03-20 10:40:02,0.075,0.075,0.1,0.1,2020-03-20 11:05:02
16759,2020-03-20 10:45:02,0.075,0.1,0.1,0.1,2020-03-20 11:10:02
16760,2020-03-20 10:50:02,0.1,0.1,0.1,0.1,2020-03-20 11:15:02
16761,2020-03-20 10:55:02,0.1,0.1,0.1,0.1,2020-03-20 11:20:02
16762,2020-03-20 11:00:02,0.1,0.1,0.1,0.1,2020-03-20 11:25:02
16763,2020-03-20 11:05:02,0.1,0.1,0.1,0.1,2020-03-20 11:30:02
16764,2020-03-20 11:10:02,0.1,0.1,0.1,0.15,2020-03-20 11:35:02
16765,2020-03-20 11:15:02,0.1,0.1,0.1,0.15,2020-03-20 11:40:02
16766,2020-03-20 11:20:02,0.1,0.1,0.1,0.175,2020-03-20 11:45:02
16767,2020-03-20 11:25:02,0.1,0.1,0.15,0.15,2020-03-20 11:50:02
16768,2020-03-20 11:30:02,0.1,0.15,0.15,0.15,2020-03-20 11:55:02
16769,2020-03-20 11:35:02,0.15,0.15,0.175,0.15,2020-03-20 12:00:02
16770,2020-03-20 11:40:02,0.15,0.175,0.15,0.15,2020-03-20 12:05:02
16771,2020-03-20 11:45:02,0.175,0.15,0.15,0.125,2020-03-20 12:10:02
16772,2020-03-20 11:50:02,0.15,0.15,0.15,0.125,2020-03-20 12:15:02
16773,2020-03-20 11:55:02,0.15,0.15,0.15,0.125,2020-03-20 12:20:02
16774,2020-03-20 12:00:02,0.15,0.15,0.125,0.125,2020-03-20 12:25:02
16775,2020-03-20 12:05:02,0.15,0.125,0.125,0.15,2020-03-20 12:30:02
16776,2020-03-20 12:10:02,0.125,0.125,0.125,0.15,2020-03-20 12:35:02
16777,2020-03-20 12:15:02,0.125,0.125,0.125,0.15,2020-03-20 12:40:02
16778,2020-03-20 12:20:02,0.125,0.125,0.15,0.15,2020-03-20 12:45:02
16779,2020-03-20 12:25:02,0.125,0.15,0.15,0.15,2020-03-20 12:50:02
16780,2020-03-20 12:30:02,0.15,0.15,0.15,0.15,2020-03-20 12:55:02
16781,2020-03-20 12:35:02,0.15,0.15,0.15,0.15,2020-03-20 13:00:02
16782,2020-03-20 12:40:02,0.15,0.15,0.15,0.15,2020-03-20 13:05:02
16783,2020-03-20 12:45:02,0.15,0.15,0.15,0.125,2020-03-20 13:10:02
16784,2020-03-20 12:50:02,0.15,0.15,0.15,0.125,2020-03-20 13:15:02
16785,2020-03-20 12:55:02,0.15,0.15,0.15,0.125,2020-03-20 13:20:02
16786,2020-03-20 13:00:02,0.15,0.15,0.125,0.15,2020-03-20 13:25:02
16787,2020-03-20 13:05:02,0.15,0.125,0.125,0.15,2020-03-20 13:30:02
16788,2020-03-20 13:10:02,0.125,0.125,0.125,0.175,2020-03-20 13:35:02
16789,2020-03-20 13:15:02,0.125,0.125,0.15,0.2,2020-03-20 13:40:02
16790,2020-03-20 13:20:02,0.125,0.15,0.15,0.225,2020-03-20 13:45:02
16791,2020-03-20 13:25:02,0.15,0.15,0.175,0.225,2020-03-20 13:50:02
16792,2020-03-20 13:30:02,0.15,0.175,0.2,0.225,2020-03-20 13:55:02
16793,2020-03-20 13:35:02,0.175,0.2,0.225,0.25,2020-03-20 14:00:02
16794,2020-03-20 13:40:02,0.2,0.225,0.225,0.275,2020-03-20 14:05:02
16795,2020-03-20 13:45:02,0.225,0.225,0.225,0.275,2020-03-20 14:10:03
16796,2020-03-20 13:50:02,0.225,0.225,0.25,0.275,2020-03-20 14:15:02
16797,2020-03-20 13:55:02,0.225,0.25,0.275,0.275,2020-03-20 14:20:02
16798,2020-03-20 14:00:02,0.25,0.275,0.275,0.275,2020-03-20 14:25:27
16799,2020-03-20 14:05:02,0.275,0.275,0.275,0.275,2020-03-20 14:30:02
16800,2020-03-20 14:10:03,0.275,0.275,0.275,0.325,2020-03-20 14:35:02
16801,2020-03-20 14:15:02,0.275,0.275,0.275,0.275,2020-03-20 14:40:02
16802,2020-03-20 14:20:02,0.275,0.275,0.275,0.25,2020-03-20 14:45:02
16803,2020-03-20 14:25:27,0.275,0.275,0.325,0.3,2020-03-20 14:50:02
16804,2020-03-20 14:30:02,0.275,0.325,0.275,0.3,2020-03-20 14:55:02
16805,2020-03-20 14:35:02,0.325,0.275,0.25,0.3,2020-03-20 15:00:02
16806,2020-03-20 14:40:02,0.275,0.25,0.3,0.3,2020-03-20 15:05:02
16807,2020-03-20 14:45:02,0.25,0.3,0.3,0.3,2020-03-20 15:10:02
16808,2020-03-20 14:50:02,0.3,0.3,0.3,0.3,2020-03-20 15:15:02
16809,2020-03-20 14:55:02,0.3,0.3,0.3,0.3,2020-03-20 15:20:02
16810,2020-03-20 15:00:02,0.3,0.3,0.3,0.275,2020-03-20 15:25:02
16811,2020-03-20 15:05:02,0.3,0.3,0.3,0.275,2020-03-20 15:30:02
16812,2020-03-20 15:10:02,0.3,0.3,0.3,0.275,2020-03-20 15:35:02
16813,2020-03-20 15:15:02,0.3,0.3,0.275,0.275,2020-03-20 15:40:02
16814,2020-03-20 15:20:02,0.3,0.275,0.275,0.275,2020-03-20 15:45:02
16815,2020-03-20 15:25:02,0.275,0.275,0.275,0.325,2020-03-20 15:50:02
16816,2020-03-20 15:30:02,0.275,0.275,0.275,0.35,2020-03-20 15:55:02
16817,2020-03-20 15:35:02,0.275,0.275,0.275,0.35,2020-03-20 16:00:02
16818,2020-03-20 15:40:02,0.275,0.275,0.325,0.35,2020-03-20 16:05:02
16819,2020-03-20 15:45:02,0.275,0.325,0.35,0.3,2020-03-20 16:10:02
16820,2020-03-20 15:50:02,0.325,0.35,0.35,0.3,2020-03-20 16:15:02
16821,2020-03-20 15:55:02,0.35,0.35,0.35,0.325,2020-03-20 16:20:02
16822,2020-03-20 16:00:02,0.35,0.35,0.3,0.3,2020-03-20 16:25:02
16823,2020-03-20 16:05:02,0.35,0.3,0.3,0.3,2020-03-20 16:30:02
16824,2020-03-20 16:10:02,0.3,0.3,0.325,0.25,2020-03-20 16:35:02
16825,2020-03-20 16:15:02,0.3,0.325,0.3,0.3,2020-03-20 16:40:02
16826,2020-03-20 16:20:02,0.325,0.3,0.3,0.3,2020-03-20 16:45:02
16827,2020-03-20 16:25:02,0.3,0.3,0.25,0.325,2020-03-20 16:50:02
16828,2020-03-20 16:30:02,0.3,0.25,0.3,0.375,2020-03-20 16:55:02
16829,2020-03-20 16:35:02,0.25,0.3,0.3,0.325,2020-03-20 17:00:02
16830,2020-03-20 16:40:02,0.3,0.3,0.325,0.325,2020-03-20 17:05:02
16831,2020-03-20 16:45:02,0.3,0.325,0.375,0.3,2020-03-20 17:10:02
16832,2020-03-20 16:50:02,0.325,0.375,0.325,0.325,2020-03-20 17:15:02
16833,2020-03-20 16:55:02,0.375,0.325,0.325,0.325,2020-03-20 17:20:02
16834,2020-03-20 17:00:02,0.325,0.325,0.3,0.325,2020-03-20 17:25:02
16835,2020-03-20 17:05:02,0.325,0.3,0.325,0.325,2020-03-20 17:30:02
16836,2020-03-20 17:10:02,0.3,0.325,0.325,0.375,2020-03-20 17:35:02
16837,2020-03-20 17:15:02,0.325,0.325,0.325,0.35,2020-03-20 17:40:02
16838,2020-03-20 17:20:02,0.325,0.325,0.325,0.325,2020-03-20 17:45:02
16839,2020-03-20 17:25:02,0.325,0.325,0.375,0.35,2020-03-20 17:50:02
16840,2020-03-20 17:30:02,0.325,0.375,0.35,0.3,2020-03-20 17:55:02
16841,2020-03-20 17:35:02,0.375,0.35,0.325,0.325,2020-03-20 18:00:02
16842,2020-03-20 17:40:02,0.35,0.325,0.35,0.3,2020-03-20 18:05:02
16843,2020-03-20 17:45:02,0.325,0.35,0.3,0.3,2020-03-20 18:10:02
16844,2020-03-20 17:50:02,0.35,0.3,0.325,0.25,2020-03-20 18:15:02
16845,2020-03-20 17:55:02,0.3,0.325,0.3,0.25,2020-03-20 18:20:02
16846,2020-03-20 18:00:02,0.325,0.3,0.3,0.175,2020-03-20 18:25:02
16847,2020-03-20 18:05:02,0.3,0.3,0.25,0.175,2020-03-20 18:30:02
16848,2020-03-20 18:10:02,0.3,0.25,0.25,0.175,2020-03-20 18:35:02
16849,2020-03-20 18:15:02,0.25,0.25,0.175,0.15,2020-03-20 18:40:02
16850,2020-03-20 18:20:02,0.25,0.175,0.175,0.15,2020-03-20 18:45:02
16851,2020-03-20 18:25:02,0.175,0.175,0.175,0.15,2020-03-20 18:50:02
16852,2020-03-20 18:30:02,0.175,0.175,0.15,0.15,2020-03-20 18:55:02
16853,2020-03-20 18:35:02,0.175,0.15,0.15,0.125,2020-03-20 19:00:02
16854,2020-03-20 18:40:02,0.15,0.15,0.15,0.175,2020-03-20 19:05:02
16855,2020-03-20 18:45:02,0.15,0.15,0.15,0.225,2020-03-20 19:10:02
16856,2020-03-20 18:50:02,0.15,0.15,0.125,0.225,2020-03-20 19:15:02
16857,2020-03-20 18:55:02,0.15,0.125,0.175,0.25,2020-03-20 19:20:02
16858,2020-03-20 19:00:02,0.125,0.175,0.225,0.3,2020-03-20 19:25:02
16859,2020-03-20 19:05:02,0.175,0.225,0.225,0.275,2020-03-20 19:30:02
16860,2020-03-20 19:10:02,0.225,0.225,0.25,0.3,2020-03-20 19:35:02
16861,2020-03-20 19:15:02,0.225,0.25,0.3,0.35,2020-03-20 19:40:02
16862,2020-03-20 19:20:02,0.25,0.3,0.275,0.35,2020-03-20 19:45:02
16863,2020-03-20 19:25:02,0.3,0.275,0.3,0.35,2020-03-20 19:50:27
16864,2020-03-20 19:30:02,0.275,0.3,0.35,0.325,2020-03-20 19:55:02
16865,2020-03-20 19:35:02,0.3,0.35,0.35,0.35,2020-03-20 20:00:02
16866,2020-03-20 19:40:02,0.35,0.35,0.35,0.35,2020-03-20 20:05:02
16867,2020-03-20 19:45:02,0.35,0.35,0.325,0.375,2020-03-20 20:10:02
16868,2020-03-20 19:50:27,0.35,0.325,0.35,0.375,2020-03-20 20:15:02
16869,2020-03-20 19:55:02,0.325,0.35,0.35,0.35,2020-03-20 20:20:02
16870,2020-03-20 20:00:02,0.35,0.35,0.375,0.375,2020-03-20 20:25:02
16871,2020-03-20 20:05:02,0.35,0.375,0.375,0.375,2020-03-20 20:30:02
16872,2020-03-20 20:10:02,0.375,0.375,0.35,0.375,2020-03-20 20:35:02
16873,2020-03-20 20:15:02,0.375,0.35,0.375,0.375,2020-03-20 20:40:02
16874,2020-03-20 20:20:02,0.35,0.375,0.375,0.375,2020-03-20 20:45:02
16875,2020-03-20 20:25:02,0.375,0.375,0.375,0.375,2020-03-20 20:50:02
16876,2020-03-20 20:30:02,0.375,0.375,0.375,0.375,2020-03-20 20:55:02
16877,2020-03-20 20:35:02,0.375,0.375,0.375,0.35,2020-03-20 21:00:02
16878,2020-03-20 20:40:02,0.375,0.375,0.375,0.35,2020-03-20 21:05:02
16879,2020-03-20 20:45:02,0.375,0.375,0.375,0.35,2020-03-20 21:10:02
16880,2020-03-20 20:50:02,0.375,0.375,0.35,0.35,2020-03-20 21:15:02
16881,2020-03-20 20:55:02,0.375,0.35,0.35,0.375,2020-03-20 21:20:02
16882,2020-03-20 21:00:02,0.35,0.35,0.35,0.375,2020-03-20 21:25:02
16883,2020-03-20 21:05:02,0.35,0.35,0.35,0.375,2020-03-20 21:30:02
16884,2020-03-20 21:10:02,0.35,0.35,0.375,0.375,2020-03-20 21:35:02
16885,2020-03-20 21:15:02,0.35,0.375,0.375,0.375,2020-03-20 21:40:02
16886,2020-03-20 21:20:02,0.375,0.375,0.375,0.375,2020-03-20 21:45:02
16887,2020-03-20 21:25:02,0.375,0.375,0.375,0.375,2020-03-20 21:50:02
16888,2020-03-20 21:30:02,0.375,0.375,0.375,0.4,2020-03-20 21:55:02
16889,2020-03-20 21:35:02,0.375,0.375,0.375,0.4,2020-03-20 22:00:02
16890,2020-03-20 21:40:02,0.375,0.375,0.375,0.4,2020-03-20 22:05:02
16891,2020-03-20 21:45:02,0.375,0.375,0.4,0.4,2020-03-20 22:10:02
16892,2020-03-20 21:50:02,0.375,0.4,0.4,0.4,2020-03-20 22:15:02
16893,2020-03-20 21:55:02,0.4,0.4,0.4,0.4,2020-03-20 22:20:02
16894,2020-03-20 22:00:02,0.4,0.4,0.4,0.4,2020-03-20 22:25:02
16895,2020-03-20 22:05:02,0.4,0.4,0.4,0.4,2020-03-20 22:30:02
16896,2020-03-20 22:10:02,0.4,0.4,0.4,0.4,2020-03-20 22:35:02
16897,2020-03-20 22:15:02,0.4,0.4,0.4,0.4,2020-03-20 22:40:02
16898,2020-03-20 22:20:02,0.4,0.4,0.4,0.4,2020-03-20 22:45:02
16899,2020-03-20 22:25:02,0.4,0.4,0.4,0.4,2020-03-20 22:50:02
16900,2020-03-20 22:30:02,0.4,0.4,0.4,0.375,2020-03-20 22:55:02
16901,2020-03-20 22:35:02,0.4,0.4,0.4,0.375,2020-03-20 23:00:02
16902,2020-03-20 22:40:02,0.4,0.4,0.4,0.375,2020-03-20 23:05:27
16903,2020-03-20 22:45:02,0.4,0.4,0.375,0.375,2020-03-20 23:10:02
16904,2020-03-20 22:50:02,0.4,0.375,0.375,0.4,2020-03-20 23:15:02
16905,2020-03-20 22:55:02,0.375,0.375,0.375,0.4,2020-03-20 23:20:02
16906,2020-03-20 23:00:02,0.375,0.375,0.375,0.425,2020-03-20 23:25:02
16907,2020-03-20 23:05:27,0.375,0.375,0.4,0.425,2020-03-20 23:30:02
16908,2020-03-20 23:10:02,0.375,0.4,0.4,0.425,2020-03-20 23:35:02
16909,2020-03-20 23:15:02,0.4,0.4,0.425,0.425,2020-03-20 23:40:02
16910,2020-03-20 23:20:02,0.4,0.425,0.425,0.425,2020-03-20 23:45:03
16911,2020-03-20 23:25:02,0.425,0.425,0.425,0.425,2020-03-20 23:50:02
16912,2020-03-20 23:30:02,0.425,0.425,0.425,0.425,2020-03-20 23:55:02
16913,2020-03-20 23:35:02,0.425,0.425,0.425,0.425,2020-03-21 00:00:02
16914,2020-03-20 23:40:02,0.425,0.425,0.425,0.425,2020-03-21 00:05:02
16915,2020-03-20 23:45:03,0.425,0.425,0.425,0.45,2020-03-21 00:10:02
16916,2020-03-20 23:50:02,0.425,0.425,0.425,0.45,2020-03-21 00:15:02
16917,2020-03-20 23:55:02,0.425,0.425,0.425,0.45,2020-03-21 00:20:02
16918,2020-03-21 00:00:02,0.425,0.425,0.45,0.45,2020-03-21 00:25:02
16919,2020-03-21 00:05:02,0.425,0.45,0.45,0.45,2020-03-21 00:30:02
16920,2020-03-21 00:10:02,0.45,0.45,0.45,0.425,2020-03-21 00:35:02
16921,2020-03-21 00:15:02,0.45,0.45,0.45,0.425,2020-03-21 00:40:02
16922,2020-03-21 00:20:02,0.45,0.45,0.45,0.425,2020-03-21 00:45:02
16923,2020-03-21 00:25:02,0.45,0.45,0.425,0.425,2020-03-21 00:50:28
16924,2020-03-21 00:30:02,0.45,0.425,0.425,0.425,2020-03-21 00:55:02
16925,2020-03-21 00:35:02,0.425,0.425,0.425,0.425,2020-03-21 01:00:02
16926,2020-03-21 00:40:02,0.425,0.425,0.425,0.425,2020-03-21 01:05:02
16927,2020-03-21 00:45:02,0.425,0.425,0.425,0.425,2020-03-21 01:10:02
16928,2020-03-21 00:50:28,0.425,0.425,0.425,0.425,2020-03-21 01:15:02
16929,2020-03-21 00:55:02,0.425,0.425,0.425,0.425,2020-03-21 01:20:02
16930,2020-03-21 01:00:02,0.425,0.425,0.425,0.425,2020-03-21 01:25:02
16931,2020-03-21 01:05:02,0.425,0.425,0.425,0.425,2020-03-21 01:30:02
16932,2020-03-21 01:10:02,0.425,0.425,0.425,0.425,2020-03-21 01:35:02
16933,2020-03-21 01:15:02,0.425,0.425,0.425,0.425,2020-03-21 01:40:02
16934,2020-03-21 01:20:02,0.425,0.425,0.425,0.425,2020-03-21 01:45:02
16935,2020-03-21 01:25:02,0.425,0.425,0.425,0.425,2020-03-21 01:50:02
16936,2020-03-21 01:30:02,0.425,0.425,0.425,0.425,2020-03-21 01:55:02
16937,2020-03-21 01:35:02,0.425,0.425,0.425,0.425,2020-03-21 02:00:02
16938,2020-03-21 01:40:02,0.425,0.425,0.425,0.425,2020-03-21 02:05:02
16939,2020-03-21 01:45:02,0.425,0.425,0.425,0.425,2020-03-21 02:10:02
16940,2020-03-21 01:50:02,0.425,0.425,0.425,0.425,2020-03-21 02:15:02
16941,2020-03-21 01:55:02,0.425,0.425,0.425,0.425,2020-03-21 02:20:02
16942,2020-03-21 02:00:02,0.425,0.425,0.425,0.425,2020-03-21 02:25:02
16943,2020-03-21 02:05:02,0.425,0.425,0.425,0.425,2020-03-21 02:30:02
16944,2020-03-21 02:10:02,0.425,0.425,0.425,0.425,2020-03-21 02:35:02
16945,2020-03-21 02:15:02,0.425,0.425,0.425,0.425,2020-03-21 02:40:02
16946,2020-03-21 02:20:02,0.425,0.425,0.425,0.425,2020-03-21 02:45:02
16947,2020-03-21 02:25:02,0.425,0.425,0.425,0.425,2020-03-21 02:50:02
16948,2020-03-21 02:30:02,0.425,0.425,0.425,0.425,2020-03-21 02:55:02
16949,2020-03-21 02:35:02,0.425,0.425,0.425,0.425,2020-03-21 03:00:02
16950,2020-03-21 02:40:02,0.425,0.425,0.425,0.425,2020-03-21 03:05:02
16951,2020-03-21 02:45:02,0.425,0.425,0.425,0.425,2020-03-21 03:10:02
16952,2020-03-21 02:50:02,0.425,0.425,0.425,0.425,2020-03-21 03:15:02
16953,2020-03-21 02:55:02,0.425,0.425,0.425,0.425,2020-03-21 03:20:02
16954,2020-03-21 03:00:02,0.425,0.425,0.425,0.425,2020-03-21 03:25:02
16955,2020-03-21 03:05:02,0.425,0.425,0.425,0.425,2020-03-21 03:30:02
16956,2020-03-21 03:10:02,0.425,0.425,0.425,0.425,2020-03-21 03:35:02
16957,2020-03-21 03:15:02,0.425,0.425,0.425,0.425,2020-03-21 03:40:02
16958,2020-03-21 03:20:02,0.425,0.425,0.425,0.425,2020-03-21 03:45:02
16959,2020-03-21 03:25:02,0.425,0.425,0.425,0.425,2020-03-21 03:50:02
16960,2020-03-21 03:30:02,0.425,0.425,0.425,0.425,2020-03-21 03:55:02
16961,2020-03-21 03:35:02,0.425,0.425,0.425,0.425,2020-03-21 04:00:02
16962,2020-03-21 03:40:02,0.425,0.425,0.425,0.425,2020-03-21 04:05:02
16963,2020-03-21 03:45:02,0.425,0.425,0.425,0.425,2020-03-21 04:10:02
16964,2020-03-21 03:50:02,0.425,0.425,0.425,0.425,2020-03-21 04:15:02
16965,2020-03-21 03:55:02,0.425,0.425,0.425,0.425,2020-03-21 04:20:02
16966,2020-03-21 04:00:02,0.425,0.425,0.425,0.425,2020-03-21 04:25:02
16967,2020-03-21 04:05:02,0.425,0.425,0.425,0.425,2020-03-21 04:30:02
16968,2020-03-21 04:10:02,0.425,0.425,0.425,0.425,2020-03-21 04:35:02
16969,2020-03-21 04:15:02,0.425,0.425,0.425,0.425,2020-03-21 04:40:02
16970,2020-03-21 04:20:02,0.425,0.425,0.425,0.425,2020-03-21 04:45:02
16971,2020-03-21 04:25:02,0.425,0.425,0.425,0.425,2020-03-21 04:50:02
16972,2020-03-21 04:30:02,0.425,0.425,0.425,0.425,2020-03-21 04:55:02
16973,2020-03-21 04:35:02,0.425,0.425,0.425,0.425,2020-03-21 05:00:02
16974,2020-03-21 04:40:02,0.425,0.425,0.425,0.425,2020-03-21 05:05:02
16975,2020-03-21 04:45:02,0.425,0.425,0.425,0.425,2020-03-21 05:10:02
16976,2020-03-21 04:50:02,0.425,0.425,0.425,0.425,2020-03-21 05:15:02
16977,2020-03-21 04:55:02,0.425,0.425,0.425,0.425,2020-03-21 05:20:02
16978,2020-03-21 05:00:02,0.425,0.425,0.425,0.425,2020-03-21 05:25:02
16979,2020-03-21 05:05:02,0.425,0.425,0.425,0.425,2020-03-21 05:30:02
16980,2020-03-21 05:10:02,0.425,0.425,0.425,0.425,2020-03-21 05:35:02
16981,2020-03-21 05:15:02,0.425,0.425,0.425,0.425,2020-03-21 05:40:02
16982,2020-03-21 05:20:02,0.425,0.425,0.425,0.45,2020-03-21 05:45:02
16983,2020-03-21 05:25:02,0.425,0.425,0.425,0.45,2020-03-21 05:50:02
16984,2020-03-21 05:30:02,0.425,0.425,0.425,0.45,2020-03-21 05:55:02
16985,2020-03-21 05:35:02,0.425,0.425,0.45,0.45,2020-03-21 06:00:02
16986,2020-03-21 05:40:02,0.425,0.45,0.45,0.45,2020-03-21 06:05:02
16987,2020-03-21 05:45:02,0.45,0.45,0.45,0.45,2020-03-21 06:10:02
16988,2020-03-21 05:50:02,0.45,0.45,0.45,0.45,2020-03-21 06:15:02
16989,2020-03-21 05:55:02,0.45,0.45,0.45,0.45,2020-03-21 06:20:02
16990,2020-03-21 06:00:02,0.45,0.45,0.45,0.45,2020-03-21 06:25:02
16991,2020-03-21 06:05:02,0.45,0.45,0.45,0.45,2020-03-21 06:30:02
16992,2020-03-21 06:10:02,0.45,0.45,0.45,0.45,2020-03-21 06:35:02
16993,2020-03-21 06:15:02,0.45,0.45,0.45,0.45,2020-03-21 06:40:02
16994,2020-03-21 06:20:02,0.45,0.45,0.45,0.45,2020-03-21 06:45:02
16995,2020-03-21 06:25:02,0.45,0.45,0.45,0.45,2020-03-21 06:50:02
16996,2020-03-21 06:30:02,0.45,0.45,0.45,0.45,2020-03-21 06:55:02
16997,2020-03-21 06:35:02,0.45,0.45,0.45,0.45,2020-03-21 07:00:02
16998,2020-03-21 06:40:02,0.45,0.45,0.45,0.475,2020-03-21 07:05:02
16999,2020-03-21 06:45:02,0.45,0.45,0.45,0.475,2020-03-21 07:10:02
17000,2020-03-21 06:50:02,0.45,0.45,0.45,0.475,2020-03-21 07:15:02
17001,2020-03-21 06:55:02,0.45,0.45,0.475,0.475,2020-03-21 07:20:02
17002,2020-03-21 07:00:02,0.45,0.475,0.475,0.475,2020-03-21 07:25:02
17003,2020-03-21 07:05:02,0.475,0.475,0.475,0.475,2020-03-21 07:30:02
17004,2020-03-21 07:10:02,0.475,0.475,0.475,0.525,2020-03-21 07:35:02
17005,2020-03-21 07:15:02,0.475,0.475,0.475,0.525,2020-03-21 07:40:02
17006,2020-03-21 07:20:02,0.475,0.475,0.475,0.525,2020-03-21 07:45:02
17007,2020-03-21 07:25:02,0.475,0.475,0.525,0.55,2020-03-21 07:50:03
17008,2020-03-21 07:30:02,0.475,0.525,0.525,0.55,2020-03-21 07:55:03
17009,2020-03-21 07:35:02,0.525,0.525,0.525,0.55,2020-03-21 08:00:02
17010,2020-03-21 07:40:02,0.525,0.525,0.55,0.6,2020-03-21 08:05:02
17011,2020-03-21 07:45:02,0.525,0.55,0.55,0.625,2020-03-21 08:10:02
17012,2020-03-21 07:50:03,0.55,0.55,0.55,0.625,2020-03-21 08:15:02
17013,2020-03-21 07:55:03,0.55,0.55,0.6,0.625,2020-03-21 08:20:03
17014,2020-03-21 08:00:02,0.55,0.6,0.625,0.625,2020-03-21 08:25:02
17015,2020-03-21 08:05:02,0.6,0.625,0.625,0.625,2020-03-21 08:30:02
17016,2020-03-21 08:10:02,0.625,0.625,0.625,0.6,2020-03-21 08:35:02
17017,2020-03-21 08:15:02,0.625,0.625,0.625,0.6,2020-03-21 08:40:02
17018,2020-03-21 08:20:03,0.625,0.625,0.625,0.625,2020-03-21 08:45:02
17019,2020-03-21 08:25:02,0.625,0.625,0.6,0.65,2020-03-21 08:50:02
17020,2020-03-21 08:30:02,0.625,0.6,0.6,0.65,2020-03-21 08:55:02
17021,2020-03-21 08:35:02,0.6,0.6,0.625,0.65,2020-03-21 09:00:02
17022,2020-03-21 08:40:02,0.6,0.625,0.65,0.65,2020-03-21 09:05:02
17023,2020-03-21 08:45:02,0.625,0.65,0.65,0.65,2020-03-21 09:10:02
