,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2692,2020-01-31T01:55:01.000000000Z,13,2020-02-07T01:55:02.000000000Z,16,2020-02-14T01:55:02.000000000Z,20,2020-01-31T01:55:01.000000000Z,13,2020-02-01T01:55:02.000000000Z,33,2020-02-02T01:55:02.000000000Z,9,2020-01-31T01:45:02.000000000Z,9,2020-01-31T01:50:02.000000000Z,8,2020-01-31T01:55:01.000000000Z,13,2020-02-28T01:55:02.000000000Z
2693,2020-01-31T02:00:02.000000000Z,13,2020-02-07T02:00:02.000000000Z,20,2020-02-14T02:00:02.000000000Z,22,2020-01-31T02:00:02.000000000Z,13,2020-02-01T02:00:03.000000000Z,33,2020-02-02T02:00:02.000000000Z,9,2020-01-31T01:50:02.000000000Z,8,2020-01-31T01:55:01.000000000Z,13,2020-01-31T02:00:02.000000000Z,13,2020-02-28T02:00:02.000000000Z
2694,2020-01-31T02:05:02.000000000Z,20,2020-02-07T02:05:02.000000000Z,17,2020-02-14T02:05:02.000000000Z,25,2020-01-31T02:05:02.000000000Z,20,2020-02-01T02:05:02.000000000Z,35,2020-02-02T02:05:02.000000000Z,9,2020-01-31T01:55:01.000000000Z,13,2020-01-31T02:00:02.000000000Z,13,2020-01-31T02:05:02.000000000Z,20,2020-02-28T02:05:02.000000000Z
2695,2020-01-31T02:10:02.000000000Z,27,2020-02-07T02:10:02.000000000Z,17,2020-02-14T02:10:01.000000000Z,23,2020-01-31T02:10:02.000000000Z,27,2020-02-01T02:10:02.000000000Z,32,2020-02-02T02:10:02.000000000Z,8,2020-01-31T02:00:02.000000000Z,13,2020-01-31T02:05:02.000000000Z,20,2020-01-31T02:10:02.000000000Z,27,2020-02-28T02:10:02.000000000Z
2696,2020-01-31T02:15:02.000000000Z,30,2020-02-07T02:15:02.000000000Z,13,2020-02-14T02:15:02.000000000Z,25,2020-01-31T02:15:02.000000000Z,30,2020-02-01T02:15:02.000000000Z,34,2020-02-02T02:15:01.000000000Z,8,2020-01-31T02:05:02.000000000Z,20,2020-01-31T02:10:02.000000000Z,27,2020-01-31T02:15:02.000000000Z,30,2020-02-28T02:15:02.000000000Z
2697,2020-01-31T02:20:02.000000000Z,33,2020-02-07T02:20:02.000000000Z,21,2020-02-14T02:20:02.000000000Z,25,2020-01-31T02:20:02.000000000Z,33,2020-02-01T02:20:02.000000000Z,39,2020-02-02T02:20:02.000000000Z,7,2020-01-31T02:10:02.000000000Z,27,2020-01-31T02:15:02.000000000Z,30,2020-01-31T02:20:02.000000000Z,33,2020-02-28T02:20:02.000000000Z
2698,2020-01-31T02:25:02.000000000Z,39,2020-02-07T02:25:02.000000000Z,18,2020-02-14T02:25:02.000000000Z,25,2020-01-31T02:25:02.000000000Z,39,2020-02-01T02:25:02.000000000Z,40,2020-02-02T02:25:02.000000000Z,5,2020-01-31T02:15:02.000000000Z,30,2020-01-31T02:20:02.000000000Z,33,2020-01-31T02:25:02.000000000Z,39,2020-02-28T02:25:02.000000000Z
2699,2020-01-31T02:30:02.000000000Z,39,2020-02-07T02:30:02.000000000Z,21,2020-02-14T02:30:02.000000000Z,26,2020-01-31T02:30:02.000000000Z,39,2020-02-01T02:30:02.000000000Z,40,2020-02-02T02:30:02.000000000Z,5,2020-01-31T02:20:02.000000000Z,33,2020-01-31T02:25:02.000000000Z,39,2020-01-31T02:30:02.000000000Z,39,2020-02-28T02:30:02.000000000Z
2700,2020-01-31T02:35:02.000000000Z,40,2020-02-07T02:35:02.000000000Z,17,2020-02-14T02:35:02.000000000Z,33,2020-01-31T02:35:02.000000000Z,40,2020-02-01T02:35:02.000000000Z,36,2020-02-02T02:35:02.000000000Z,6,2020-01-31T02:25:02.000000000Z,39,2020-01-31T02:30:02.000000000Z,39,2020-01-31T02:35:02.000000000Z,40,2020-02-28T02:35:02.000000000Z
2701,2020-01-31T02:40:02.000000000Z,40,2020-02-07T02:40:02.000000000Z,17,2020-02-14T02:40:02.000000000Z,39,2020-01-31T02:40:02.000000000Z,40,2020-02-01T02:40:02.000000000Z,37,2020-02-02T02:40:02.000000000Z,6,2020-01-31T02:30:02.000000000Z,39,2020-01-31T02:35:02.000000000Z,40,2020-01-31T02:40:02.000000000Z,40,2020-02-28T02:40:02.000000000Z
2702,2020-01-31T02:45:02.000000000Z,40,2020-02-07T02:45:02.000000000Z,18,2020-02-14T02:45:02.000000000Z,40,2020-01-31T02:45:02.000000000Z,40,2020-02-01T02:45:02.000000000Z,40,2020-02-02T02:45:02.000000000Z,5,2020-01-31T02:35:02.000000000Z,40,2020-01-31T02:40:02.000000000Z,40,2020-01-31T02:45:02.000000000Z,40,2020-02-28T02:45:02.000000000Z
2703,2020-01-31T02:50:02.000000000Z,40,2020-02-07T02:50:02.000000000Z,19,2020-02-14T02:50:02.000000000Z,40,2020-01-31T02:50:02.000000000Z,40,2020-02-01T02:50:02.000000000Z,39,2020-02-02T02:50:02.000000000Z,6,2020-01-31T02:40:02.000000000Z,40,2020-01-31T02:45:02.000000000Z,40,2020-01-31T02:50:02.000000000Z,40,2020-02-28T02:50:02.000000000Z
2704,2020-01-31T02:55:02.000000000Z,40,2020-02-07T02:55:02.000000000Z,18,2020-02-14T02:55:02.000000000Z,40,2020-01-31T02:55:02.000000000Z,40,2020-02-01T02:55:02.000000000Z,39,2020-02-02T02:55:02.000000000Z,6,2020-01-31T02:45:02.000000000Z,40,2020-01-31T02:50:02.000000000Z,40,2020-01-31T02:55:02.000000000Z,40,2020-02-28T02:55:02.000000000Z
2705,2020-01-31T03:00:02.000000000Z,40,2020-02-07T03:00:02.000000000Z,16,2020-02-14T03:00:02.000000000Z,39,2020-01-31T03:00:02.000000000Z,40,2020-02-01T03:00:02.000000000Z,40,2020-02-02T03:00:02.000000000Z,6,2020-01-31T02:50:02.000000000Z,40,2020-01-31T02:55:02.000000000Z,40,2020-01-31T03:00:02.000000000Z,40,2020-02-28T03:00:03.000000000Z
2706,2020-01-31T03:05:02.000000000Z,39,2020-02-07T03:05:02.000000000Z,18,2020-02-14T03:05:02.000000000Z,39,2020-01-31T03:05:02.000000000Z,39,2020-02-01T03:05:02.000000000Z,40,2020-02-02T03:05:02.000000000Z,7,2020-01-31T02:55:02.000000000Z,40,2020-01-31T03:00:02.000000000Z,40,2020-01-31T03:05:02.000000000Z,39,2020-02-28T03:05:03.000000000Z
2707,2020-01-31T03:10:02.000000000Z,40,2020-02-07T03:10:02.000000000Z,20,2020-02-14T03:10:02.000000000Z,39,2020-01-31T03:10:02.000000000Z,40,2020-02-01T03:10:02.000000000Z,35,2020-02-02T03:10:02.000000000Z,7,2020-01-31T03:00:02.000000000Z,40,2020-01-31T03:05:02.000000000Z,39,2020-01-31T03:10:02.000000000Z,40,2020-02-28T03:10:02.000000000Z
2708,2020-01-31T03:15:02.000000000Z,40,2020-02-07T03:15:02.000000000Z,21,2020-02-14T03:15:02.000000000Z,40,2020-01-31T03:15:02.000000000Z,40,2020-02-01T03:15:02.000000000Z,35,2020-02-02T03:15:02.000000000Z,6,2020-01-31T03:05:02.000000000Z,39,2020-01-31T03:10:02.000000000Z,40,2020-01-31T03:15:02.000000000Z,40,2020-02-28T03:15:02.000000000Z
2709,2020-01-31T03:20:02.000000000Z,40,2020-02-07T03:20:02.000000000Z,25,2020-02-14T03:20:02.000000000Z,40,2020-01-31T03:20:02.000000000Z,40,2020-02-01T03:20:02.000000000Z,37,2020-02-02T03:20:02.000000000Z,6,2020-01-31T03:10:02.000000000Z,40,2020-01-31T03:15:02.000000000Z,40,2020-01-31T03:20:02.000000000Z,40,2020-02-28T03:20:02.000000000Z
2710,2020-01-31T03:25:02.000000000Z,40,2020-02-07T03:25:02.000000000Z,26,2020-02-14T03:25:02.000000000Z,40,2020-01-31T03:25:02.000000000Z,40,2020-02-01T03:25:02.000000000Z,38,2020-02-02T03:25:02.000000000Z,7,2020-01-31T03:15:02.000000000Z,40,2020-01-31T03:20:02.000000000Z,40,2020-01-31T03:25:02.000000000Z,40,2020-02-28T03:25:02.000000000Z
2711,2020-01-31T03:30:02.000000000Z,39,2020-02-07T03:30:02.000000000Z,26,2020-02-14T03:30:02.000000000Z,40,2020-01-31T03:30:02.000000000Z,39,2020-02-01T03:30:02.000000000Z,38,2020-02-02T03:30:02.000000000Z,7,2020-01-31T03:20:02.000000000Z,40,2020-01-31T03:25:02.000000000Z,40,2020-01-31T03:30:02.000000000Z,39,2020-02-28T03:30:27.000000000Z
2712,2020-01-31T03:35:02.000000000Z,39,2020-02-07T03:35:02.000000000Z,28,2020-02-14T03:35:02.000000000Z,40,2020-01-31T03:35:02.000000000Z,39,2020-02-01T03:35:02.000000000Z,40,2020-02-02T03:35:02.000000000Z,7,2020-01-31T03:25:02.000000000Z,40,2020-01-31T03:30:02.000000000Z,39,2020-01-31T03:35:02.000000000Z,39,2020-02-28T03:35:02.000000000Z
2713,2020-01-31T03:40:02.000000000Z,39,2020-02-07T03:40:03.000000000Z,28,2020-02-14T03:40:02.000000000Z,40,2020-01-31T03:40:02.000000000Z,39,2020-02-01T03:40:02.000000000Z,40,2020-02-02T03:40:02.000000000Z,7,2020-01-31T03:30:02.000000000Z,39,2020-01-31T03:35:02.000000000Z,39,2020-01-31T03:40:02.000000000Z,39,2020-02-28T03:40:03.000000000Z
2714,2020-01-31T03:45:02.000000000Z,38,2020-02-07T03:45:02.000000000Z,26,2020-02-14T03:45:02.000000000Z,40,2020-01-31T03:45:02.000000000Z,38,2020-02-01T03:45:02.000000000Z,40,2020-02-02T03:45:02.000000000Z,5,2020-01-31T03:35:02.000000000Z,39,2020-01-31T03:40:02.000000000Z,39,2020-01-31T03:45:02.000000000Z,38,2020-02-28T03:45:02.000000000Z
2715,2020-01-31T03:50:27.000000000Z,39,2020-02-07T03:50:02.000000000Z,26,2020-02-14T03:50:02.000000000Z,40,2020-01-31T03:50:27.000000000Z,39,2020-02-01T03:50:02.000000000Z,40,2020-02-02T03:50:02.000000000Z,4,2020-01-31T03:40:02.000000000Z,39,2020-01-31T03:45:02.000000000Z,38,2020-01-31T03:50:27.000000000Z,39,2020-02-28T03:50:02.000000000Z
2716,2020-01-31T03:55:02.000000000Z,39,2020-02-07T03:55:02.000000000Z,26,2020-02-14T03:55:03.000000000Z,39,2020-01-31T03:55:02.000000000Z,39,2020-02-01T03:55:02.000000000Z,40,2020-02-02T03:55:02.000000000Z,5,2020-01-31T03:45:02.000000000Z,38,2020-01-31T03:50:27.000000000Z,39,2020-01-31T03:55:02.000000000Z,39,2020-02-28T03:55:02.000000000Z
2717,2020-01-31T04:00:02.000000000Z,39,2020-02-07T04:00:02.000000000Z,26,2020-02-14T04:00:02.000000000Z,36,2020-01-31T04:00:02.000000000Z,39,2020-02-01T04:00:02.000000000Z,40,2020-02-02T04:00:02.000000000Z,5,2020-01-31T03:50:27.000000000Z,39,2020-01-31T03:55:02.000000000Z,39,2020-01-31T04:00:02.000000000Z,39,2020-02-28T04:00:02.000000000Z
2718,2020-01-31T04:05:02.000000000Z,39,2020-02-07T04:05:02.000000000Z,27,2020-02-14T04:05:02.000000000Z,36,2020-01-31T04:05:02.000000000Z,39,2020-02-01T04:05:02.000000000Z,39,2020-02-02T04:05:02.000000000Z,5,2020-01-31T03:55:02.000000000Z,39,2020-01-31T04:00:02.000000000Z,39,2020-01-31T04:05:02.000000000Z,39,2020-02-28T04:05:02.000000000Z
2719,2020-01-31T04:10:02.000000000Z,39,2020-02-07T04:10:02.000000000Z,28,2020-02-14T04:10:02.000000000Z,36,2020-01-31T04:10:02.000000000Z,39,2020-02-01T04:10:02.000000000Z,39,2020-02-02T04:10:02.000000000Z,6,2020-01-31T04:00:02.000000000Z,39,2020-01-31T04:05:02.000000000Z,39,2020-01-31T04:10:02.000000000Z,39,2020-02-28T04:10:02.000000000Z
2720,2020-01-31T04:15:02.000000000Z,40,2020-02-07T04:15:02.000000000Z,32,2020-02-14T04:15:02.000000000Z,35,2020-01-31T04:15:02.000000000Z,40,2020-02-01T04:15:02.000000000Z,39,2020-02-02T04:15:02.000000000Z,6,2020-01-31T04:05:02.000000000Z,39,2020-01-31T04:10:02.000000000Z,39,2020-01-31T04:15:02.000000000Z,40,2020-02-28T04:15:02.000000000Z
2721,2020-01-31T04:20:02.000000000Z,39,2020-02-07T04:20:02.000000000Z,35,2020-02-14T04:20:02.000000000Z,33,2020-01-31T04:20:02.000000000Z,39,2020-02-01T04:20:02.000000000Z,38,2020-02-02T04:20:02.000000000Z,7,2020-01-31T04:10:02.000000000Z,39,2020-01-31T04:15:02.000000000Z,40,2020-01-31T04:20:02.000000000Z,39,2020-02-28T04:20:02.000000000Z
2722,2020-01-31T04:25:02.000000000Z,39,2020-02-07T04:25:02.000000000Z,34,2020-02-14T04:25:02.000000000Z,34,2020-01-31T04:25:02.000000000Z,39,2020-02-01T04:25:02.000000000Z,38,2020-02-02T04:25:02.000000000Z,6,2020-01-31T04:15:02.000000000Z,40,2020-01-31T04:20:02.000000000Z,39,2020-01-31T04:25:02.000000000Z,39,2020-02-28T04:25:02.000000000Z
2723,2020-01-31T04:30:02.000000000Z,39,2020-02-07T04:30:02.000000000Z,35,2020-02-14T04:30:02.000000000Z,34,2020-01-31T04:30:02.000000000Z,39,2020-02-01T04:30:02.000000000Z,38,2020-02-02T04:30:02.000000000Z,6,2020-01-31T04:20:02.000000000Z,39,2020-01-31T04:25:02.000000000Z,39,2020-01-31T04:30:02.000000000Z,39,2020-02-28T04:30:02.000000000Z
2724,2020-01-31T04:35:02.000000000Z,38,2020-02-07T04:35:02.000000000Z,34,2020-02-14T04:35:02.000000000Z,36,2020-01-31T04:35:02.000000000Z,38,2020-02-01T04:35:02.000000000Z,38,2020-02-02T04:35:02.000000000Z,7,2020-01-31T04:25:02.000000000Z,39,2020-01-31T04:30:02.000000000Z,39,2020-01-31T04:35:02.000000000Z,38,2020-02-28T04:35:02.000000000Z
2725,2020-01-31T04:40:02.000000000Z,38,2020-02-07T04:40:02.000000000Z,33,2020-02-14T04:40:02.000000000Z,36,2020-01-31T04:40:02.000000000Z,38,2020-02-01T04:40:02.000000000Z,37,2020-02-02T04:40:02.000000000Z,9,2020-01-31T04:30:02.000000000Z,39,2020-01-31T04:35:02.000000000Z,38,2020-01-31T04:40:02.000000000Z,38,2020-02-28T04:40:01.000000000Z
2726,2020-01-31T04:45:02.000000000Z,37,2020-02-07T04:45:02.000000000Z,32,2020-02-14T04:45:02.000000000Z,36,2020-01-31T04:45:02.000000000Z,37,2020-02-01T04:45:02.000000000Z,37,2020-02-02T04:45:02.000000000Z,9,2020-01-31T04:35:02.000000000Z,38,2020-01-31T04:40:02.000000000Z,38,2020-01-31T04:45:02.000000000Z,37,2020-02-28T04:45:02.000000000Z
2727,2020-01-31T04:50:02.000000000Z,37,2020-02-07T04:50:27.000000000Z,33,2020-02-14T04:50:02.000000000Z,36,2020-01-31T04:50:02.000000000Z,37,2020-02-01T04:50:02.000000000Z,37,2020-02-02T04:50:02.000000000Z,9,2020-01-31T04:40:02.000000000Z,38,2020-01-31T04:45:02.000000000Z,37,2020-01-31T04:50:02.000000000Z,37,2020-02-28T04:50:02.000000000Z
2728,2020-01-31T04:55:27.000000000Z,38,2020-02-07T04:55:02.000000000Z,34,2020-02-14T04:55:02.000000000Z,37,2020-01-31T04:55:27.000000000Z,38,2020-02-01T04:55:02.000000000Z,37,2020-02-02T04:55:02.000000000Z,9,2020-01-31T04:45:02.000000000Z,37,2020-01-31T04:50:02.000000000Z,37,2020-01-31T04:55:27.000000000Z,38,2020-02-28T04:55:02.000000000Z
2729,2020-01-31T05:00:02.000000000Z,35,2020-02-07T05:00:02.000000000Z,35,2020-02-14T05:00:02.000000000Z,37,2020-01-31T05:00:02.000000000Z,35,2020-02-01T05:00:02.000000000Z,38,2020-02-02T05:00:02.000000000Z,7,2020-01-31T04:50:02.000000000Z,37,2020-01-31T04:55:27.000000000Z,38,2020-01-31T05:00:02.000000000Z,35,2020-02-28T05:00:02.000000000Z
2730,2020-01-31T05:05:02.000000000Z,35,2020-02-07T05:05:02.000000000Z,35,2020-02-14T05:05:02.000000000Z,36,2020-01-31T05:05:02.000000000Z,35,2020-02-01T05:05:02.000000000Z,38,2020-02-02T05:05:02.000000000Z,8,2020-01-31T04:55:27.000000000Z,38,2020-01-31T05:00:02.000000000Z,35,2020-01-31T05:05:02.000000000Z,35,2020-02-28T05:05:02.000000000Z
2731,2020-01-31T05:10:02.000000000Z,36,2020-02-07T05:10:02.000000000Z,35,2020-02-14T05:10:02.000000000Z,35,2020-01-31T05:10:02.000000000Z,36,2020-02-01T05:10:02.000000000Z,38,2020-02-02T05:10:02.000000000Z,9,2020-01-31T05:00:02.000000000Z,35,2020-01-31T05:05:02.000000000Z,35,2020-01-31T05:10:02.000000000Z,36,2020-02-28T05:10:02.000000000Z
2732,2020-01-31T05:15:02.000000000Z,37,2020-02-07T05:15:02.000000000Z,34,2020-02-14T05:15:02.000000000Z,34,2020-01-31T05:15:02.000000000Z,37,2020-02-01T05:15:02.000000000Z,37,2020-02-02T05:15:02.000000000Z,9,2020-01-31T05:05:02.000000000Z,35,2020-01-31T05:10:02.000000000Z,36,2020-01-31T05:15:02.000000000Z,37,2020-02-28T05:15:02.000000000Z
2733,2020-01-31T05:20:02.000000000Z,37,2020-02-07T05:20:02.000000000Z,34,2020-02-14T05:20:02.000000000Z,34,2020-01-31T05:20:02.000000000Z,37,2020-02-01T05:20:02.000000000Z,36,2020-02-02T05:20:02.000000000Z,9,2020-01-31T05:10:02.000000000Z,36,2020-01-31T05:15:02.000000000Z,37,2020-01-31T05:20:02.000000000Z,37,2020-02-28T05:20:02.000000000Z
2734,2020-01-31T05:25:02.000000000Z,36,2020-02-07T05:25:02.000000000Z,34,2020-02-14T05:25:02.000000000Z,33,2020-01-31T05:25:02.000000000Z,36,2020-02-01T05:25:02.000000000Z,35,2020-02-02T05:25:02.000000000Z,9,2020-01-31T05:15:02.000000000Z,37,2020-01-31T05:20:02.000000000Z,37,2020-01-31T05:25:02.000000000Z,36,2020-02-28T05:25:02.000000000Z
2735,2020-01-31T05:30:01.000000000Z,35,2020-02-07T05:30:01.000000000Z,34,2020-02-14T05:30:02.000000000Z,29,2020-01-31T05:30:01.000000000Z,35,2020-02-01T05:30:02.000000000Z,36,2020-02-02T05:30:02.000000000Z,10,2020-01-31T05:20:02.000000000Z,37,2020-01-31T05:25:02.000000000Z,36,2020-01-31T05:30:01.000000000Z,35,2020-02-28T05:30:02.000000000Z
2736,2020-01-31T05:35:02.000000000Z,37,2020-02-07T05:35:02.000000000Z,33,2020-02-14T05:35:02.000000000Z,28,2020-01-31T05:35:02.000000000Z,37,2020-02-01T05:35:02.000000000Z,38,2020-02-02T05:35:02.000000000Z,11,2020-01-31T05:25:02.000000000Z,36,2020-01-31T05:30:01.000000000Z,35,2020-01-31T05:35:02.000000000Z,37,2020-02-28T05:35:02.000000000Z
2737,2020-01-31T05:40:02.000000000Z,37,2020-02-07T05:40:02.000000000Z,33,2020-02-14T05:40:02.000000000Z,28,2020-01-31T05:40:02.000000000Z,37,2020-02-01T05:40:02.000000000Z,38,2020-02-02T05:40:02.000000000Z,12,2020-01-31T05:30:01.000000000Z,35,2020-01-31T05:35:02.000000000Z,37,2020-01-31T05:40:02.000000000Z,37,2020-02-28T05:40:02.000000000Z
2738,2020-01-31T05:45:02.000000000Z,37,2020-02-07T05:45:02.000000000Z,32,2020-02-14T05:45:02.000000000Z,28,2020-01-31T05:45:02.000000000Z,37,2020-02-01T05:45:02.000000000Z,40,2020-02-02T05:45:02.000000000Z,12,2020-01-31T05:35:02.000000000Z,37,2020-01-31T05:40:02.000000000Z,37,2020-01-31T05:45:02.000000000Z,37,2020-02-28T05:45:01.000000000Z
2739,2020-01-31T05:50:02.000000000Z,37,2020-02-07T05:50:02.000000000Z,33,2020-02-14T05:50:02.000000000Z,28,2020-01-31T05:50:02.000000000Z,37,2020-02-01T05:50:02.000000000Z,39,2020-02-02T05:50:02.000000000Z,13,2020-01-31T05:40:02.000000000Z,37,2020-01-31T05:45:02.000000000Z,37,2020-01-31T05:50:02.000000000Z,37,2020-02-28T05:50:02.000000000Z
2740,2020-01-31T05:55:02.000000000Z,37,2020-02-07T05:55:02.000000000Z,34,2020-02-14T05:55:02.000000000Z,27,2020-01-31T05:55:02.000000000Z,37,2020-02-01T05:55:02.000000000Z,38,2020-02-02T05:55:02.000000000Z,12,2020-01-31T05:45:02.000000000Z,37,2020-01-31T05:50:02.000000000Z,37,2020-01-31T05:55:02.000000000Z,37,2020-02-28T05:55:02.000000000Z
2741,2020-01-31T06:00:02.000000000Z,37,2020-02-07T06:00:02.000000000Z,33,2020-02-14T06:00:02.000000000Z,27,2020-01-31T06:00:02.000000000Z,37,2020-02-01T06:00:02.000000000Z,37,2020-02-02T06:00:02.000000000Z,12,2020-01-31T05:50:02.000000000Z,37,2020-01-31T05:55:02.000000000Z,37,2020-01-31T06:00:02.000000000Z,37,2020-02-28T06:00:02.000000000Z
2742,2020-01-31T06:05:02.000000000Z,36,2020-02-07T06:05:02.000000000Z,33,2020-02-14T06:05:02.000000000Z,26,2020-01-31T06:05:02.000000000Z,36,2020-02-01T06:05:02.000000000Z,34,2020-02-02T06:05:02.000000000Z,12,2020-01-31T05:55:02.000000000Z,37,2020-01-31T06:00:02.000000000Z,37,2020-01-31T06:05:02.000000000Z,36,2020-02-28T06:05:02.000000000Z
2743,2020-01-31T06:10:02.000000000Z,35,2020-02-07T06:10:02.000000000Z,31,2020-02-14T06:10:02.000000000Z,25,2020-01-31T06:10:02.000000000Z,35,2020-02-01T06:10:02.000000000Z,34,2020-02-02T06:10:02.000000000Z,13,2020-01-31T06:00:02.000000000Z,37,2020-01-31T06:05:02.000000000Z,36,2020-01-31T06:10:02.000000000Z,35,2020-02-28T06:10:02.000000000Z
2744,2020-01-31T06:15:02.000000000Z,37,2020-02-07T06:15:02.000000000Z,33,2020-02-14T06:15:02.000000000Z,24,2020-01-31T06:15:02.000000000Z,37,2020-02-01T06:15:02.000000000Z,31,2020-02-02T06:15:02.000000000Z,13,2020-01-31T06:05:02.000000000Z,36,2020-01-31T06:10:02.000000000Z,35,2020-01-31T06:15:02.000000000Z,37,2020-02-28T06:15:02.000000000Z
2745,2020-01-31T06:20:02.000000000Z,37,2020-02-07T06:20:02.000000000Z,33,2020-02-14T06:20:02.000000000Z,26,2020-01-31T06:20:02.000000000Z,37,2020-02-01T06:20:02.000000000Z,35,2020-02-02T06:20:02.000000000Z,13,2020-01-31T06:10:02.000000000Z,35,2020-01-31T06:15:02.000000000Z,37,2020-01-31T06:20:02.000000000Z,37,2020-02-28T06:20:02.000000000Z
2746,2020-01-31T06:25:02.000000000Z,37,2020-02-07T06:25:02.000000000Z,32,2020-02-14T06:25:02.000000000Z,27,2020-01-31T06:25:02.000000000Z,37,2020-02-01T06:25:02.000000000Z,35,2020-02-02T06:25:02.000000000Z,13,2020-01-31T06:15:02.000000000Z,37,2020-01-31T06:20:02.000000000Z,37,2020-01-31T06:25:02.000000000Z,37,2020-02-28T06:25:02.000000000Z
2747,2020-01-31T06:30:02.000000000Z,37,2020-02-07T06:30:02.000000000Z,32,2020-02-14T06:30:02.000000000Z,28,2020-01-31T06:30:02.000000000Z,37,2020-02-01T06:30:02.000000000Z,35,2020-02-02T06:30:02.000000000Z,14,2020-01-31T06:20:02.000000000Z,37,2020-01-31T06:25:02.000000000Z,37,2020-01-31T06:30:02.000000000Z,37,2020-02-28T06:30:02.000000000Z
2748,2020-01-31T06:35:02.000000000Z,36,2020-02-07T06:35:02.000000000Z,32,2020-02-14T06:35:02.000000000Z,31,2020-01-31T06:35:02.000000000Z,36,2020-02-01T06:35:02.000000000Z,35,2020-02-02T06:35:02.000000000Z,13,2020-01-31T06:25:02.000000000Z,37,2020-01-31T06:30:02.000000000Z,37,2020-01-31T06:35:02.000000000Z,36,2020-02-28T06:35:02.000000000Z
2749,2020-01-31T06:40:02.000000000Z,35,2020-02-07T06:40:02.000000000Z,32,2020-02-14T06:40:02.000000000Z,30,2020-01-31T06:40:02.000000000Z,35,2020-02-01T06:40:02.000000000Z,40,2020-02-02T06:40:02.000000000Z,13,2020-01-31T06:30:02.000000000Z,37,2020-01-31T06:35:02.000000000Z,36,2020-01-31T06:40:02.000000000Z,35,2020-02-28T06:40:02.000000000Z
2750,2020-01-31T06:45:02.000000000Z,35,2020-02-07T06:45:02.000000000Z,31,2020-02-14T06:45:02.000000000Z,33,2020-01-31T06:45:02.000000000Z,35,2020-02-01T06:45:02.000000000Z,39,2020-02-02T06:45:02.000000000Z,12,2020-01-31T06:35:02.000000000Z,36,2020-01-31T06:40:02.000000000Z,35,2020-01-31T06:45:02.000000000Z,35,2020-02-28T06:45:02.000000000Z
2751,2020-01-31T06:50:02.000000000Z,34,2020-02-07T06:50:02.000000000Z,31,2020-02-14T06:50:02.000000000Z,33,2020-01-31T06:50:02.000000000Z,34,2020-02-01T06:50:02.000000000Z,39,2020-02-02T06:50:02.000000000Z,12,2020-01-31T06:40:02.000000000Z,35,2020-01-31T06:45:02.000000000Z,35,2020-01-31T06:50:02.000000000Z,34,2020-02-28T06:50:02.000000000Z
2752,2020-01-31T06:55:02.000000000Z,30,2020-02-07T06:55:02.000000000Z,29,2020-02-14T06:55:02.000000000Z,33,2020-01-31T06:55:02.000000000Z,30,2020-02-01T06:55:02.000000000Z,39,2020-02-02T06:55:02.000000000Z,7,2020-01-31T06:45:02.000000000Z,35,2020-01-31T06:50:02.000000000Z,34,2020-01-31T06:55:02.000000000Z,30,2020-02-28T06:55:02.000000000Z
2753,2020-01-31T07:00:02.000000000Z,31,2020-02-07T07:00:27.000000000Z,28,2020-02-14T07:00:02.000000000Z,33,2020-01-31T07:00:02.000000000Z,31,2020-02-01T07:00:02.000000000Z,39,2020-02-02T07:00:02.000000000Z,6,2020-01-31T06:50:02.000000000Z,34,2020-01-31T06:55:02.000000000Z,30,2020-01-31T07:00:02.000000000Z,31,2020-02-28T07:00:02.000000000Z
2754,2020-01-31T07:05:02.000000000Z,30,2020-02-07T07:05:02.000000000Z,31,2020-02-14T07:05:03.000000000Z,34,2020-01-31T07:05:02.000000000Z,30,2020-02-01T07:05:02.000000000Z,39,2020-02-02T07:05:02.000000000Z,8,2020-01-31T06:55:02.000000000Z,30,2020-01-31T07:00:02.000000000Z,31,2020-01-31T07:05:02.000000000Z,30,2020-02-28T07:05:02.000000000Z
2755,2020-01-31T07:10:02.000000000Z,30,2020-02-07T07:10:02.000000000Z,31,2020-02-14T07:10:02.000000000Z,35,2020-01-31T07:10:02.000000000Z,30,2020-02-01T07:10:02.000000000Z,37,2020-02-02T07:10:02.000000000Z,6,2020-01-31T07:00:02.000000000Z,31,2020-01-31T07:05:02.000000000Z,30,2020-01-31T07:10:02.000000000Z,30,2020-02-28T07:10:02.000000000Z
2756,2020-01-31T07:15:02.000000000Z,29,2020-02-07T07:15:02.000000000Z,30,2020-02-14T07:15:02.000000000Z,33,2020-01-31T07:15:02.000000000Z,29,2020-02-01T07:15:02.000000000Z,37,2020-02-02T07:15:02.000000000Z,9,2020-01-31T07:05:02.000000000Z,30,2020-01-31T07:10:02.000000000Z,30,2020-01-31T07:15:02.000000000Z,29,2020-02-28T07:15:02.000000000Z
2757,2020-01-31T07:20:02.000000000Z,29,2020-02-07T07:20:02.000000000Z,30,2020-02-14T07:20:02.000000000Z,31,2020-01-31T07:20:02.000000000Z,29,2020-02-01T07:20:02.000000000Z,37,2020-02-02T07:20:02.000000000Z,7,2020-01-31T07:10:02.000000000Z,30,2020-01-31T07:15:02.000000000Z,29,2020-01-31T07:20:02.000000000Z,29,2020-02-28T07:20:02.000000000Z
